temperature,value
906,0
905.5,0
905,-0
904.5,0
904,0
903.5,-0
903,-0
902.5,-0
902,-0
901.5,-0
901,-0
900.5,0
900,-0
899.5,-0
899,0
898.5,0
898,-0
897.5,-0
897,-0
896.5,-0
896,0
895.5,0
895,0
894.5,-0
894,-0
893.5,-0
893,-0
892.5,0
892,0
891.5,0
891,-0
890.5,0
890,-0
889.5,-0
889,-0
888.5,-0
888,0
887.5,-0
887,0
886.5,0
886,-0
885.5,0
885,0
884.5,0
884,0
883.5,-0
883,-0
882.5,-0
882,0
881.5,-0
881,0
880.5,-0
880,0
879.5,-0
879,-0
878.5,0
878,-0
877.5,0
877,0
876.5,-0
876,-0
875.5,0
875,-0
874.5,-0
874,0
873.5,0
873,0
872.5,-0
872,-0
871.5,-0
871,-0
870.5,0
870,-0
869.5,-0
869,0
868.5,0
868,-0
867.5,0
867,-0
866.5,-0
866,-0
865.5,-0
865,-0
864.5,0
864,0
863.5,-0
863,-0
862.5,-0
862,-0
861.5,-0
861,0
860.5,-0
860,-0
859.5,0
859,0
858.5,-0
858,0
857.5,0
857,-0
856.5,0
856,-0
855.5,-0
855,-0
854.5,-0
854,0
853.5,0
853,0
852.5,0
852,-0
851.5,0
851,0
850.5,0
850,-0
849.5,-0
849,-0
848.5,0
848,0
847.5,-0
847,0
846.5,-0
846,-0
845.5,0
845,0
844.5,-0
844,0
843.5,0
843,-0
842.5,0
842,-0
841.5,-0
841,0
840.5,0
840,-0
839.5,-0
839,-0
838.5,-0
838,0
837.5,-0
837,-0
836.5,-0
836,0
835.5,0
835,0
834.5,0
834,-0
833.5,0
833,-0
832.5,-0
832,0
831.5,-0
831,0
830.5,-0
830,-0
829.5,0
829,-0
828.5,-0
828,0
827.5,0
827,-0
826.5,-0
826,-0
825.5,0
825,0
824.5,0
824,0
823.5,-0
823,-0
822.5,0
822,0
821.5,0
821,0
820.5,-0
820,0
819.5,0
819,-0
818.5,0
818,-0
817.5,-0
817,-0
816.5,-0
816,-0
815.5,-0
815,-0
814.5,0
814,-0
813.5,-0
813,0
812.5,0
812,0
811.5,0
811,0
810.5,-0
810,-0
809.5,-0
809,0
808.5,-0
808,0
807.5,-0
807,0
806.5,-0
806,-0
805.5,0
805,0
804.5,0
804,-0
803.5,0
803,0
802.5,0
802,-0
801.5,0
801,-0
800.5,0
800,-0
799.5,0
799,0
798.5,0
798,0
797.5,0
797,0
796.5,0
796,-0
795.5,0
795,0
794.5,0
794,0
793.5,-0
793,-0
792.5,-0
792,0
791.5,0
791,-0
790.5,-1.14773e-302
790,-6.98735e-194
789.5,-3.56073e-285
789,-8.86795e-139
788.5,3.23243e-54
788,-8.63042e-12
787.5,-5.90538e-23
787,-8.53183e-13
786.5,-0.998392
786,-0.784371
785.5,-0.73879
785,-0.665032
784.5,-0.973558
784,-0.905344
783.5,-0.690817
783,-0.995161
782.5,-0.920015
782,-0.837848
781.5,-0.995656
781,-0.604591
780.5,-0.904342
780,-0.970542
779.5,-0.386092
779,-0.564647
778.5,-0.549232
778,-0.879877
777.5,-0.997985
777,-0.522611
776.5,-0.828815
776,-0.88885
775.5,-0.857582
775,-0.931651
774.5,-0.691134
774,-0.85996
773.5,-0.356182
773,-0.878454
772.5,-0.547421
772,-0.718234
771.5,-0.784902
771,-0.853268
770.5,-0.84253
770,-0.764579
769.5,-0.950383
769,-0.409247
768.5,-0.99304
768,-0.890413
767.5,-0.852834
767,-0.933651
766.5,-0.934139
766,-0.994867
765.5,-0.84828
765,-0.943203
764.5,-0.9909
764,-0.979273
763.5,-0.968879
763,-0.963738
762.5,-0.813695
762,-0.994854
761.5,-0.600154
761,-0.933973
760.5,-0.314675
760,-0.688079
759.5,-0.993247
759,-0.972422
758.5,-0.299379
758,-0.538661
757.5,-0.531618
757,-0.837272
756.5,-0.13472
756,-0.617265
755.5,-0.860233
755,-0.617803
754.5,-4.33811e-14
754,-0.993108
753.5,-0.654816
753,-0.989436
752.5,-0.684283
752,-0.970007
751.5,-0.990534
751,-0.885906
750.5,-0.571259
750,-0.629958
749.5,-0.756449
749,-0.547568
748.5,-0.95632
748,-0.824597
747.5,-0.884229
747,-0.0997462
746.5,-0.999917
746,-0.95358
745.5,-0.963961
745,-0.940617
744.5,-0.85609
744,-0.819698
743.5,-0.897645
743,-0.280806
742.5,-0.949305
742,-0.998527
741.5,-0.781966
741,-0.734161
740.5,-0.787594
740,-0.983697
739.5,-0.703473
739,-0.798047
738.5,-0.577277
738,-0.934917
737.5,-0.32447
737,-0.680854
736.5,-0.806446
736,-0.674002
735.5,-0.99558
735,-0.867829
734.5,-0.928422
734,-0.912104
733.5,-0.781715
733,-0.924302
732.5,-0.846069
732,-0.819313
731.5,0.00665743
731,-5.215e-05
730.5,-0.922755
730,-0.535773
729.5,-0.98191
729,-0.976304
728.5,-0.319457
728,-0.893198
727.5,-0.616216
727,-0.798372
726.5,-0.687637
726,-0.71939
725.5,-0.931631
725,-0.24849
724.5,-0.804936
724,-0.917701
723.5,-0.544856
723,-0.576477
722.5,-0.869595
722,-0.365138
721.5,-0.888868
721,-0.918769
720.5,-0.999636
720,-0.89434
719.5,-0.753048
719,-0.764876
718.5,-0.913874
718,-0.281925
717.5,-0.912272
717,-0.370225
716.5,-0.928829
716,-0.674114
715.5,-0.966135
715,-0.777773
714.5,-0.369735
714,-0.355771
713.5,-0.897653
713,-0.00442447
712.5,-0.665519
712,-0.911379
711.5,-0.915518
711,-0.944956
710.5,-0.992736
710,-0.979797
709.5,-0.956981
709,-0.94341
708.5,-0.774654
708,-0.981238
707.5,-0.952147
707,-0.80527
706.5,-0.990179
706,-0.685359
705.5,-0.954643
705,-0.995171
704.5,-4.49965e-05
704,-0.734903
703.5,-0.996186
703,-0.650385
702.5,-0.920122
702,-0.732276
701.5,-0.980628
701,-0.935939
700.5,-0.808632
700,-0.804342
699.5,-0.920649
699,-0.964136
698.5,-0.866246
698,-0.848676
697.5,-0.780887
697,-0.992443
696.5,-0.912967
696,-0.724739
695.5,-0.957142
695,-0.259273
694.5,-0.902719
694,-0.437033
693.5,-0.805166
693,-0.974976
692.5,-0.919134
692,-0.82695
691.5,-0.35513
691,-0.0749081
690.5,-0.989157
690,-0.641909
689.5,-0.427834
689,-0.952394
688.5,-0.745783
688,-0.84681
687.5,-0.259291
687,-0.999477
686.5,-0.682563
686,-0.980586
685.5,-0.344781
685,-0.988772
684.5,-0.780694
684,-0.850806
683.5,-0.864255
683,-0.989687
682.5,-0.519843
682,-0.701272
681.5,-0.859138
681,-0.982247
680.5,-0.869674
680,-0.571886
679.5,-0.686775
679,-0.996364
678.5,-0.93394
678,-0.884421
677.5,-0.763958
677,-0.894154
676.5,-0.884414
676,-0.794838
675.5,-0.887766
675,-0.415502
674.5,-0.56961
674,-0.879573
673.5,-0.952032
673,-0.482067
672.5,-0.977981
672,-0.888614
671.5,-0.704002
671,-0.950366
670.5,-0.977721
670,-0.481116
669.5,-0.981428
669,-0.951808
668.5,-0.981981
668,-0.851591
667.5,-0.818939
667,-0.167347
666.5,-0.668274
666,-0.979331
665.5,-0.892334
665,-0.568446
664.5,-0.722689
664,-0.989323
663.5,-0.804924
663,-0.951936
662.5,-0.848402
662,-0.90821
661.5,-0.90931
661,-0.478183
660.5,-0.97713
660,-0.726911
659.5,-0.999926
659,-0.860258
658.5,-0.673688
658,-0.946905
657.5,-0.966719
657,-0.968482
656.5,-0.758911
656,-0.870723
655.5,-0.24466
655,-0.966232
654.5,-0.952067
654,-0.651032
653.5,-0.814156
653,-0.425634
652.5,-0.151317
652,-0.992354
651.5,-0.958913
651,-0.334573
650.5,-0.731824
650,-0.65062
649.5,-0.99769
649,-0.948115
648.5,-0.683366
648,-0.623536
647.5,-0.905771
647,-0.409552
646.5,-0.252038
646,-0.653268
645.5,-0.467783
645,-0.408377
644.5,-0.792732
644,-0.794318
643.5,-0.743292
643,-0.709633
642.5,-0.922636
642,-0.326779
641.5,-0.122258
641,-0.925494
640.5,-0.229927
640,-0.997848
639.5,-0.78405
639,-0.776157
638.5,-0.999237
638,-0.13438
637.5,-0.839296
637,-0.400366
636.5,-0.994744
636,-0.977307
635.5,-0.940015
635,-0.424984
634.5,-0.933866
634,-0.711531
633.5,-0.827829
633,-0.648317
632.5,-0.687315
632,-0.90252
631.5,-0.992557
631,-0.982699
630.5,-0.704171
630,-0.996379
629.5,-0.822498
629,-0.318223
628.5,-0.928242
628,-0.907747
627.5,-0.98579
627,-0.92853
626.5,-0.602109
626,-0.927091
625.5,-0.895168
625,-0.631841
624.5,-0.823181
624,-0.801679
623.5,-0.877964
623,-0.855147
622.5,-0.821588
622,-0.91049
621.5,-0.628736
621,-0.643855
620.5,-0.878495
620,-0.611455
619.5,-0.997203
619,-0.92644
618.5,-0.45686
618,-0.999664
617.5,-0.854492
617,-0.994999
616.5,-0.786784
616,-0.992762
615.5,-0.885898
615,-0.678074
614.5,-0.893633
614,-0.997433
613.5,-0.741741
613,-0.745184
612.5,-0.516505
612,-0.95236
611.5,-0.845265
611,-0.377487
610.5,-0.997745
610,-0.925506
609.5,-0.983817
609,-0.994884
608.5,-0.829288
608,-0.990572
607.5,-0.950375
607,-0.962248
606.5,-0.987019
606,-0.117825
605.5,-0.924198
605,-0.673514
604.5,-0.88914
604,-0.93814
603.5,-0.763107
603,-0.859103
602.5,-0.999142
602,-0.410245
601.5,-0.621627
601,-0.992393
600.5,-0.893661
600,-0.887648
599.5,-0.45708
599,-0.748504
598.5,-0.699148
598,-0.78753
597.5,-0.624966
597,-0.956862
596.5,-0.978217
596,-0.989142
595.5,-0.159713
595,-0.904504
594.5,-0.922124
594,-0.535005
593.5,-0.897914
593,-0.97354
592.5,-0.876093
592,-0.793865
591.5,-0.971701
591,-0.939656
590.5,-0.89237
590,-0.872106
589.5,-0.23905
589,-0.971156
588.5,-0.638163
588,-0.989751
587.5,-0.837968
587,-0.851776
586.5,-0.933384
586,-0.369215
585.5,-0.234572
585,-0.881163
584.5,-0.715073
584,-0.958082
583.5,-0.664833
583,-0.950876
582.5,-0.871515
582,-0.791086
581.5,-0.937905
581,-0.972822
580.5,-0.591059
580,-0.802542
579.5,-0.928078
579,-0.730836
578.5,-0.833256
578,-0.994786
577.5,-0.942195
577,-0.919719
576.5,-0.427234
576,-0.871222
575.5,-0.500395
575,-0.243192
574.5,-0.481916
574,-0.998249
573.5,-0.596637
573,-0.915509
572.5,-0.949941
572,-0.85149
571.5,-0.814035
571,-0.959088
570.5,-0.998946
570,-0.985247
569.5,-0.64724
569,-0.647098
568.5,-0.779315
568,-0.831173
567.5,-0.619463
567,-0.964043
566.5,-0.950625
566,-0.28838
565.5,-0.858692
565,-0.749983
564.5,-0.984352
564,-0.997242
563.5,-0.524507
563,-0.999852
562.5,-0.855312
562,-0.872057
561.5,-0.939098
561,-0.925591
560.5,-0.952956
560,-0.985413
559.5,-0.957229
559,-0.883898
558.5,-2.55708e-12
558,-5.59679e-05
557.5,-0.540849
557,-0.774588
556.5,-0.556595
556,-0.702895
555.5,-0.658445
555,-0.986433
554.5,-0.968816
554,-0.971549
553.5,-0.976414
553,-0.772804
552.5,-0.959772
552,-0.985146
551.5,-0.884295
551,-0.510626
550.5,-0.998737
550,-0.978432
549.5,-0.166073
549,-0.468071
548.5,8.90678e-06
548,-0.921715
547.5,-0.303847
547,-0.993498
546.5,-0.995683
546,-0.874228
545.5,-0.998758
545,-0.778546
544.5,-4.29031e-05
544,-0.935398
543.5,-0.901768
543,-0.953217
542.5,-0.997407
542,-0.917657
541.5,-0.894585
541,-0.954439
540.5,-0.975067
540,-0.36573
539.5,-0.993625
539,-0.977936
538.5,-0.995361
538,-0.688066
537.5,-0.960523
537,-0.919993
536.5,-0.898291
536,-0.348989
535.5,-0.52991
535,-0.884762
534.5,-0.867962
534,-0.985229
533.5,-0.987612
533,-0.852077
532.5,-0.528409
532,-0.65872
531.5,-0.969872
531,-0.739202
530.5,-0.746502
530,-0.948381
529.5,-0.991282
529,-0.7205
528.5,-0.773075
528,-0.892247
527.5,-0.770558
527,-0.970409
526.5,-0.956136
526,-0.928421
525.5,-0.853237
525,-0.987208
524.5,-0.526547
524,-4.46033e-12
523.5,-6.89015e-12
523,7.91312e-21
522.5,-3.15282e-31
522,-6.41196e-13
521.5,-0.863558
521,-0.925226
520.5,-0.989623
520,-0.928247
519.5,-0.811309
519,-0.905501
518.5,-0.922701
518,-0.531746
517.5,-0.508955
517,-0.877421
516.5,-0.925924
516,-0.85337
515.5,-1.52327e-05
515,-0.898899
514.5,-0.959848
514,-0.950085
513.5,-0.860723
513,-0.817086
512.5,-0.7882
512,-0.965708
511.5,-0.371916
511,-0.944821
510.5,-0.959981
510,-0.892271
509.5,-0.972643
509,-0.978502
508.5,-0.843571
508,-0.600284
507.5,-0.773372
507,-0.844226
506.5,-4.04287e-13
506,-6.7569e-05
505.5,-6.28389e-05
505,1.51784e-30
504.5,8.16449e-11
504,-0.985077
503.5,-0.985537
503,-0.787353
502.5,-0.811597
502,-0.84204
501.5,-0.966741
501,-0.813131
500.5,-0.516452
500,-0.274977
499.5,-0.827588
499,-0.890059
498.5,-0.998595
498,-0.995723
497.5,-0.961219
497,-0.871431
496.5,-0.364847
496,-0.997918
495.5,-0.948268
495,-0.479464
494.5,-0.996046
494,-0.379538
493.5,-0.994796
493,-0.884151
492.5,-0.528399
492,-0.990661
491.5,-0.66183
491,-0.857066
490.5,-0.993831
490,-0.984901
489.5,-0.974119
489,-0.963964
488.5,-0.97012
488,-0.269912
487.5,-0.948879
487,-0.8831
486.5,-0.96151
486,-0.935561
485.5,-0.589026
485,-0.763439
484.5,-0.865508
484,-0.925869
483.5,-0.621548
483,-0.961549
482.5,-0.980005
482,-0.998314
481.5,-0.990115
481,-0.972744
480.5,-0.453076
480,-0.972919
479.5,-0.744868
479,-0.976478
478.5,-0.860018
478,-0.675763
477.5,-0.905037
477,-0.965797
476.5,-0.384055
476,-0.596412
475.5,-0.995704
475,-0.935672
474.5,-0.982877
474,-0.982196
473.5,-0.97941
473,-0.346479
472.5,-0.934305
472,-0.83085
471.5,-0.676662
471,-0.953762
470.5,-0.862445
470,-0.833776
469.5,-0.798517
469,-0.472161
468.5,-0.453726
468,-0.490769
467.5,-0.978927
467,-0.994988
466.5,-0.906434
466,-0.499364
465.5,-0.606137
465,-0.90225
464.5,-0.926195
464,-0.987342
463.5,-0.964806
463,-0.18
462.5,-0.537086
462,-0.888109
461.5,-0.736744
461,-0.569059
460.5,-0.865446
460,-0.914426
459.5,-0.370803
459,-0.469859
458.5,-0.979543
458,-0.997045
457.5,-0.722616
457,-0.576331
456.5,-0.988029
456,-0.556673
455.5,-0.986886
455,-0.818958
454.5,-0.999109
454,-0.443414
453.5,-0.992823
453,-0.993644
452.5,-0.989358
452,-0.909213
451.5,-0.551659
451,-0.998934
450.5,-0.702953
450,-0.878866
449.5,-0.810428
449,-0.996949
448.5,-0.888723
448,-0.815582
447.5,-0.917946
447,-0.600568
446.5,-0.802266
446,-0.931823
445.5,-0.624087
445,-0.867397
444.5,-0.731848
444,-0.941804
443.5,-0.910147
443,-0.685045
442.5,-0.408448
442,-0.997666
441.5,-0.756276
441,-0.436472
440.5,-0.909213
440,-0.507743
439.5,-0.979174
439,-0.94868
438.5,-0.700862
438,-0.770095
437.5,-0.503029
437,-0.998152
436.5,-0.471136
436,-0.94365
435.5,-0.319804
435,-0.993009
434.5,-0.982085
434,-0.835466
433.5,-0.526349
433,-0.951678
432.5,-0.893304
432,-0.984726
431.5,-0.767311
431,-0.859945
430.5,-0.372018
430,-0.92848
429.5,-0.715689
429,-0.965231
428.5,-0.66491
428,-0.937049
427.5,-0.904866
427,-0.843314
426.5,-0.0284155
426,-0.508496
425.5,-0.390871
425,-0.964191
424.5,-0.769269
424,-0.669024
423.5,-0.875053
423,-0.995861
422.5,-0.895118
422,-0.909379
421.5,-0.597358
421,-0.998271
420.5,-0.997546
420,-0.916726
419.5,-0.892343
419,-0.550354
418.5,-0.650469
418,-0.245413
417.5,-0.923406
417,-0.139779
416.5,-0.857543
416,-0.371976
415.5,-0.785054
415,-0.837708
414.5,-0.912349
414,-0.719307
413.5,-0.987505
413,-0.783245
412.5,-0.931773
412,-0.651255
411.5,-0.948717
411,-0.853249
410.5,-0.832988
410,-0.957176
409.5,-0.173574
409,-0.98085
408.5,-0.841062
408,-0.995414
407.5,-0.706776
407,-0.217994
406.5,-0.319229
406,-0.996829
405.5,-0.976463
405,-0.99294
404.5,-0.975865
404,-0.893513
403.5,-0.858493
403,-0.867655
402.5,-0.981978
402,-0.939031
401.5,-0.458954
401,-0.133981
400.5,-0.649077
400,-0.956398
399.5,-0.658037
399,-0.961881
398.5,-0.922179
398,-0.241286
397.5,-0.774808
397,-0.957218
396.5,-0.964002
396,-0.997615
395.5,-0.993202
395,-0.957069
394.5,-0.967343
394,-0.994266
393.5,-0.610427
393,-0.717803
392.5,-0.983885
392,-0.880755
391.5,-0.346446
391,-0.900126
390.5,-0.747377
390,-0.764165
389.5,-0.907074
389,-0.928779
388.5,-0.933486
388,-0.923405
387.5,-0.66943
387,-0.913789
386.5,-0.998164
386,-0.755589
385.5,-0.897698
385,-0.999968
384.5,-0.974832
384,-0.966864
383.5,-0.476824
383,-0.983907
382.5,-0.08056
382,-0.606982
381.5,-0.982319
381,-0.956386
380.5,-0.998043
380,-0.936871
379.5,-0.311565
379,-0.967151
378.5,-0.874361
378,-0.978756
377.5,-0.815014
377,-0.886947
376.5,-0.792062
376,-0.898441
375.5,-0.748826
375,-0.970978
374.5,-0.89366
374,-0.797992
373.5,-0.920978
373,-0.709468
372.5,-0.333603
372,-0.906033
371.5,-0.537065
371,-0.767256
370.5,-0.548247
370,-0.856928
369.5,-0.834752
369,-0.978673
368.5,-0.74949
368,-0.906092
367.5,-0.814659
367,-0.768508
366.5,-0.824071
366,-0.95161
365.5,-0.442775
365,-0.871065
364.5,-0.06514
364,-0.558952
363.5,-0.776645
363,-0.901116
362.5,-0.984793
362,-0.950375
361.5,-0.953338
361,-0.560079
360.5,-0.715267
360,-0.97666
359.5,-0.966496
359,-0.741524
358.5,-0.929205
358,-0.995294
357.5,-0.925981
357,-0.440506
356.5,-0.878398
356,-0.499825
355.5,-0.568016
355,-0.748017
354.5,-0.955088
354,-0.97964
353.5,-0.939566
353,-0.605632
352.5,-0.909058
352,-0.951587
351.5,-0.220088
351,-0.975211
350.5,-0.960748
350,-0.981539
349.5,-0.982824
349,-0.21755
348.5,-0.108147
348,-0.72197
347.5,-0.953942
347,-0.938394
346.5,-0.970394
346,-0.722392
345.5,-0.87034
345,-0.563753
344.5,-0.872281
344,-0.993018
343.5,-0.486173
343,-0.91423
342.5,-0.696704
342,-9.52107e-07
341.5,-0.826326
341,-0.789325
340.5,-0.777599
340,-0.97039
339.5,-0.953239
339,-0.737469
338.5,-0.973071
338,-0.945466
337.5,-0.619275
337,-0.979842
336.5,-0.900554
336,-0.970933
335.5,-0.656994
335,-0.788424
334.5,-0.983119
334,-0.916702
333.5,-0.543404
333,-0.967091
332.5,-0.987907
332,-0.55116
331.5,-0.994639
331,-0.990247
330.5,-0.830801
330,-0.758883
329.5,-0.559256
329,-0.72043
328.5,-0.652708
328,-0.906372
327.5,-0.825221
327,-0.979378
326.5,-0.71179
326,-0.995094
325.5,-0.96659
325,4.88012e-05
324.5,-5.38866e-05
324,-0.935459
323.5,-0.976827
323,-0.922354
322.5,-0.959669
322,-0.840626
321.5,-0.719666
321,-0.983372
320.5,-0.977881
320,-0.898621
319.5,-0.146106
319,-0.909231
318.5,-0.953563
318,-0.944772
317.5,-0.681387
317,-0.994322
316.5,-0.861724
316,-0.992668
315.5,-0.817213
315,-0.867185
314.5,-0.949935
314,-0.89964
313.5,-0.963282
313,-0.835824
312.5,-0.822029
312,-0.421092
311.5,-0.915627
311,-0.69332
310.5,-0.963122
310,-0.828864
309.5,-0.77187
309,-0.893272
308.5,-0.934471
308,-0.770633
307.5,-0.984044
307,-0.577555
306.5,-0.961467
306,-0.374257
305.5,-0.826924
305,-0.88738
304.5,-0.995696
304,-0.2593
303.5,-0.977558
303,-0.464648
302.5,-0.353198
302,-0.989226
301.5,-0.986709
301,-0.824394
300.5,-0.904313
300,-0.783654
299.5,-0.948241
299,-0.949945
298.5,-0.843023
298,-0.977313
297.5,-0.949805
297,-0.854348
296.5,-0.944168
296,-0.840883
295.5,-0.882382
295,-0.929648
294.5,-0.744567
294,-0.972944
293.5,-0.455229
293,-0.974003
292.5,-0.881774
292,-0.305759
291.5,-0.734955
291,-0.783393
290.5,-0.980415
290,-0.77472
289.5,-0.829146
289,-0.994392
288.5,-0.789057
288,-0.853192
287.5,-0.88107
287,-0.459533
286.5,-0.408483
286,-7.54134e-05
285.5,-0.807719
285,-0.94636
284.5,-0.976666
284,-0.516572
283.5,-0.92596
283,-0.920882
282.5,-0.985568
282,-0.783411
281.5,-0.997954
281,-0.699273
280.5,-0.837056
280,-0.999725
279.5,-0.886571
279,-0.742713
278.5,-0.395197
278,-0.556522
277.5,-0.948267
277,-0.474364
276.5,-0.907392
276,-0.941582
275.5,-0.977914
275,-0.982824
274.5,-0.677587
274,-0.908425
273.5,-0.985088
273,-0.617089
272.5,-0.990453
272,-0.94072
271.5,-0.987153
271,-0.985855
270.5,-0.643335
270,-0.950835
269.5,-0.986343
269,-0.59963
268.5,-0.983059
268,-0.855526
267.5,-0.876675
267,-0.938995
266.5,-0.875214
266,-0.8234
265.5,-0.778838
265,-0.961105
264.5,-0.998696
264,-0.0851229
263.5,-0.928749
263,-0.360181
262.5,-0.967165
262,-0.428344
261.5,-0.754846
261,-0.885942
260.5,-0.920581
260,-0.808066
259.5,-0.989432
259,-0.980152
258.5,-0.971374
258,-0.713926
257.5,-0.980668
257,-0.935569
256.5,-0.808647
256,-0.890859
255.5,-0.932562
255,-0.991729
254.5,-0.918076
254,-0.0547976
253.5,-0.992092
253,-0.6237
252.5,-0.943483
252,-0.894981
251.5,-0.984062
251,-0.727822
250.5,-0.949249
250,-0.876086
249.5,-0.337206
249,-0.759511
248.5,-0.679936
248,-0.807231
247.5,-0.316621
247,-0.931492
246.5,-0.688823
246,-0.973246
245.5,-0.816761
245,-0.804366
244.5,-0.971876
244,-0.97535
243.5,-0.99473
243,-0.661514
242.5,-0.790724
242,-0.338425
241.5,-0.977542
241,-0.698016
240.5,-0.899206
240,-0.8805
239.5,-0.639167
239,-0.987384
238.5,-0.806656
238,-0.156884
237.5,-0.0181942
237,-0.98984
236.5,-0.488866
236,-0.928511
235.5,-0.926939
235,-0.897549
234.5,-0.815243
234,-0.904597
233.5,-0.690887
233,-0.315648
232.5,-0.877922
232,-0.900883
231.5,-0.998874
231,-0.896244
230.5,-0.995918
230,-0.269953
229.5,-0.320922
229,-0.477099
228.5,-0.931257
228,-0.720684
227.5,-0.965423
227,-0.950036
226.5,-0.78314
226,-0.670944
225.5,-0.715354
225,-0.820111
224.5,-0.753877
224,-0.992507
223.5,-0.673449
223,-0.349258
222.5,-0.500671
222,-0.957839
221.5,-0.749413
221,-0.876646
220.5,-0.926769
220,-0.594096
219.5,-0.189308
219,-0.943128
218.5,-0.97115
218,-0.952792
217.5,-0.965937
217,-0.832383
216.5,-0.0713412
216,-0.665179
215.5,-0.826629
215,-0.614653
214.5,-0.662437
214,-0.898171
213.5,-0.554718
213,-0.972394
212.5,-0.95154
212,-0.834134
211.5,-0.377298
211,-0.976558
210.5,-0.58827
210,9.78826e-10
209.5,-3.21164e-05
209,-0.907016
208.5,-0.685131
208,-0.9302
207.5,-0.930875
207,-0.632981
206.5,-0.844654
206,-0.838335
205.5,-0.972769
205,-0.942807
204.5,-0.632557
204,-0.971877
203.5,-0.968649
203,-0.362424
202.5,-0.967929
202,-0.643544
201.5,-0.896277
201,-0.968883
200.5,-0.54749
200,-0.58803
199.5,-0.677731
199,-0.976605
198.5,-0.94548
198,-0.586684
197.5,-0.973384
197,-0.989666
196.5,-0.916048
196,-0.969572
195.5,-0.642757
195,-0.954934
194.5,-0.470725
194,-0.897967
193.5,-0.71078
193,-0.340492
192.5,-0.587954
192,-0.730701
191.5,-0.680632
191,-0.966496
190.5,-0.926692
190,-0.358557
189.5,-0.912503
189,-0.983332
188.5,-0.915291
188,-0.657943
187.5,-0.298376
187,-0.645061
186.5,-0.921945
186,-0.965562
185.5,-0.523615
185,-0.673302
184.5,-0.821789
184,-0.945821
183.5,-0.45305
183,-0.898905
182.5,-0.781002
182,-0.908257
181.5,-0.75055
181,-0.861408
180.5,-0.94327
180,-0.66525
179.5,-0.984085
179,-0.862525
178.5,-0.986721
178,-0.897104
177.5,-0.984878
177,-0.939916
176.5,-0.922618
176,-0.977521
175.5,-0.524478
175,-0.814072
174.5,-0.937339
174,-0.95368
173.5,-0.382415
173,-0.992104
172.5,-0.873988
172,-0.971457
171.5,-0.956764
171,-0.487793
170.5,-0.996825
170,-0.97237
169.5,-0.987524
169,-0.904846
168.5,-0.99356
168,-0.914835
167.5,-0.9562
167,-0.876784
166.5,-0.931456
166,-0.96199
165.5,-0.940672
165,-0.81348
164.5,-0.436351
164,-0.964353
163.5,-0.886345
163,-0.347721
162.5,-0.992142
162,-0.826185
161.5,-0.271891
161,-0.97943
160.5,-0.906983
160,-0.746551
159.5,-0.942264
159,-0.997471
158.5,-0.769211
158,-0.74029
157.5,-0.753874
157,-0.944346
156.5,-0.888087
156,-0.16476
155.5,-0.926601
155,-0.91302
154.5,-0.961974
154,-0.758591
153.5,-0.796272
153,-0.921209
152.5,-0.978973
152,-0.637804
151.5,-0.997906
151,-0.687446
150.5,-0.875415
150,-0.707364
149.5,-0.983605
149,-0.962203
148.5,-0.658197
148,-0.847895
147.5,-0.99251
