temperature,value
905,-0
904.5,0
904,-0
903.5,-0
903,0
902.5,-0
902,-0
901.5,-0
901,-0
900.5,-0
900,0
899.5,0
899,-0
898.5,0
898,-0
897.5,0
897,0
896.5,-0
896,0
895.5,-0
895,-0
894.5,0
894,-0
893.5,0
893,-0
892.5,0
892,-0
891.5,-0
891,0
890.5,-0
890,-0
889.5,-0
889,0
888.5,0
888,-0
887.5,-0
887,-0
886.5,-0
886,-0
885.5,0
885,-0
884.5,-0
884,-0
883.5,-0
883,-0
882.5,-0
882,0
881.5,0
881,0
880.5,0
880,0
879.5,-0
879,0
878.5,-0
878,0
877.5,0
877,0
876.5,0
876,-0
875.5,0
875,-0
874.5,-0
874,-0
873.5,-0
873,-0
872.5,0
872,-0
871.5,0
871,-0
870.5,-0
870,-0
869.5,0
869,0
868.5,-0
868,-0
867.5,0
867,0
866.5,-0
866,-0
865.5,-0
865,-0
864.5,-0
864,-0
863.5,-0
863,-0
862.5,0
862,-0
861.5,-0
861,-0
860.5,-0
860,-0
859.5,-0
859,-0
858.5,0
858,0
857.5,-0
857,0
856.5,-0
856,0
855.5,-0
855,-0
854.5,0
854,0
853.5,0
853,0
852.5,0
852,0
851.5,-0
851,0
850.5,-0
850,0
849.5,0
849,-0
848.5,-0
848,0
847.5,-0
847,-0
846.5,0
846,0
845.5,-0
845,-0
844.5,0
844,0
843.5,-0
843,-0
842.5,-0
842,0
841.5,0
841,-0
840.5,-0
840,-0
839.5,0
839,0
838.5,0
838,-0
837.5,-0
837,0
836.5,-0
836,-0
835.5,0
835,0
834.5,0
834,-0
833.5,-0
833,0
832.5,-0
832,-0
831.5,-0
831,-0
830.5,-0
830,-0
829.5,0
829,0
828.5,-0
828,0
827.5,-0
827,0
826.5,-0
826,0
825.5,-0
825,-0
824.5,0
824,0
823.5,0
823,0
822.5,-0
822,-0
821.5,0
821,0
820.5,0
820,0
819.5,0
819,0
818.5,0
818,-0
817.5,-0
817,0
816.5,-0
816,-0
815.5,-0
815,-0
814.5,0
814,0
813.5,-0
813,0
812.5,0
812,0
811.5,0
811,0
810.5,-0
810,0
809.5,0
809,0
808.5,0
808,-0
807.5,-0
807,-0
806.5,-0
806,-0
805.5,0
805,0
804.5,0
804,-0
803.5,0
803,-0
802.5,0
802,-0
801.5,-0
801,0
800.5,0
800,-0
799.5,-0
799,0
798.5,-0
798,0
797.5,0
797,-0
796.5,-0
796,-0
795.5,-0
795,0
794.5,0
794,-0
793.5,0
793,0
792.5,-0
792,0
791.5,-0
791,-0
790.5,-0
790,0
789.5,0
789,-0
788.5,-0
788,0
787.5,0
787,0
786.5,0
786,-0
785.5,0
785,0
784.5,0
784,0
783.5,-0
783,0
782.5,0
782,-0
781.5,-0
781,-0
780.5,-0
780,-0
779.5,0
779,0
778.5,0
778,-0
777.5,-0
777,0
776.5,0
776,0
775.5,-0
775,0
774.5,0
774,-0
773.5,0
773,0
772.5,0
772,0
771.5,-0
771,-0
770.5,-0
770,0
769.5,-0
769,0
768.5,0
768,0
767.5,0
767,0
766.5,-0
766,0
765.5,0
765,0
764.5,-1.72198e-300
764,-8.14844e-200
763.5,7.21183e-108
763,-2.63842e-28
762.5,3.22451e-05
762,-0.514421
761.5,-0.966718
761,-0.80916
760.5,-0.820569
760,-0.939157
759.5,-0.341457
759,-0.985147
758.5,-0.823536
758,-0.978411
757.5,-0.934601
757,-0.838985
756.5,-0.984804
756,-0.56063
755.5,-0.987288
755,-0.987292
754.5,0.0082317
754,-1.52465e-12
753.5,-9.57307e-13
753,-0.978752
752.5,-0.957847
752,-0.992211
751.5,-0.953801
751,-0.936605
750.5,-0.909945
750,-0.631277
749.5,-0.981864
749,-0.812501
748.5,-0.943001
748,-0.660359
747.5,-0.997206
747,-0.72315
746.5,-0.998236
746,-0.981356
745.5,-0.353979
745,-0.938611
744.5,-0.73223
744,-0.864436
743.5,-0.886659
743,-0.96646
742.5,-0.546749
742,-0.979679
741.5,-0.917887
741,-0.989095
740.5,-0.87911
740,-0.915071
739.5,-0.858257
739,-0.931707
738.5,-0.85817
738,-0.535954
737.5,-0.90639
737,-0.997036
736.5,-0.981064
736,-0.646121
735.5,-0.982628
735,-0.931312
734.5,-0.889638
734,-0.896925
733.5,0.000506857
733,-0.353926
732.5,-0.920349
732,-0.818805
731.5,-0.88508
731,-0.803135
730.5,-0.879021
730,-0.89043
729.5,-0.726469
729,-0.888957
728.5,-0.921304
728,-0.858039
727.5,-0.928052
727,-0.643112
726.5,-0.982018
726,-0.515522
725.5,-0.963792
725,-0.57107
724.5,-0.901602
724,-0.927859
723.5,-0.859133
723,-0.715771
722.5,-0.55907
722,-0.753101
721.5,-0.934766
721,-0.95844
720.5,-0.921805
720,-0.496475
719.5,-0.557564
719,-0.793824
718.5,-0.691982
718,-0.470783
717.5,-0.995449
717,-0.964847
716.5,-0.680312
716,-0.991856
715.5,0.00660584
715,-0.869045
714.5,-0.932064
714,-0.93321
713.5,-8.33875e-12
713,3.90113e-05
712.5,-0.899535
712,-0.999822
711.5,-0.976426
711,-0.996528
710.5,-0.98442
710,-0.971434
709.5,-0.978594
709,-0.593347
708.5,-0.957255
708,-0.95361
707.5,-0.996991
707,-0.417419
706.5,-0.704516
706,-0.293498
705.5,-0.753708
705,-0.188673
704.5,-0.360129
704,-0.953473
703.5,-0.866658
703,-0.828055
702.5,-0.600346
702,-0.706687
701.5,-0.996263
701,-0.962625
700.5,-0.565138
700,-0.566061
699.5,-0.633937
699,-0.705116
698.5,-0.978577
698,-0.452038
697.5,-0.937211
697,-0.950862
696.5,-0.335844
696,-0.585781
695.5,-0.985396
695,-0.685254
694.5,-0.962831
694,-0.760292
693.5,-0.861685
693,-0.00399052
692.5,-0.824069
692,-0.989161
691.5,-0.881601
691,-0.92852
690.5,-0.255739
690,-0.993276
689.5,-0.786369
689,-0.914658
688.5,-0.96613
688,-0.899276
687.5,-0.270467
687,-0.98947
686.5,-0.87543
686,-0.892677
685.5,-0.960326
685,-0.79705
684.5,6.66272e-05
684,-1.11554e-05
683.5,-0.721013
683,-0.734708
682.5,-0.670094
682,-0.792709
681.5,-0.451276
681,-0.986682
680.5,-0.915316
680,-0.293044
679.5,-0.925962
679,-0.224828
678.5,-0.971825
678,-0.835645
677.5,-0.500149
677,-0.998522
676.5,-0.998719
676,-0.576409
675.5,-0.8459
675,-0.611259
674.5,-0.54252
674,-0.943819
673.5,-0.936478
673,-0.972098
672.5,-0.987682
672,-0.672277
671.5,-0.820872
671,-0.333843
670.5,-0.610213
670,-0.578469
669.5,-0.902696
669,-0.954097
668.5,-0.903884
668,-0.487052
667.5,-0.993531
667,-0.327343
666.5,-0.963521
666,-0.654925
665.5,-0.819356
665,-0.988206
664.5,-0.989775
664,-0.657962
663.5,-0.942652
663,-0.779202
662.5,-0.653842
662,-0.830791
661.5,-0.886957
661,-0.955574
660.5,-0.629962
660,-0.910639
659.5,-0.967962
659,-0.736725
658.5,-0.952793
658,-0.960172
657.5,-0.982234
657,-0.613087
656.5,-0.71203
656,-0.798928
655.5,-0.906708
655,-0.802341
654.5,-0.999485
654,-0.919628
653.5,-0.785885
653,-0.997484
652.5,-0.911287
652,-0.277685
651.5,-0.886293
651,-0.978939
650.5,-0.863928
650,-0.6248
649.5,-0.661407
649,-0.864933
648.5,-0.784207
648,-0.948474
647.5,-0.774483
647,-0.405029
646.5,-0.769728
646,-0.90006
645.5,-0.813426
645,-0.698375
644.5,-0.91759
644,-1.63186e-10
643.5,4.72197e-10
643,-8.17407e-12
642.5,-1.16555e-14
642,-7.55998e-05
641.5,-0.998502
641,-0.962245
640.5,-0.984113
640,-0.888087
639.5,-0.701878
639,-0.236697
638.5,-0.968166
638,-0.8758
637.5,-0.976139
637,-0.942666
636.5,-0.64539
636,-0.426712
635.5,-0.487425
635,-0.917316
634.5,-0.868775
634,-0.860015
633.5,-0.998009
633,-0.909364
632.5,-0.999519
632,-0.541538
631.5,-0.874176
631,-0.757523
630.5,-0.944268
630,-0.895642
629.5,-0.650721
629,-0.43964
628.5,-0.999397
628,-0.895277
627.5,-0.948562
627,-0.913986
626.5,-0.967234
626,-0.563665
625.5,-0.623081
625,-0.844892
624.5,-0.697023
624,-0.98178
623.5,-0.859192
623,-0.630893
622.5,-0.660262
622,-0.959972
621.5,-6.62228e-05
621,-0.662052
620.5,-0.675932
620,-0.80625
619.5,-0.616344
619,-0.586325
618.5,-0.990835
618,-0.996011
617.5,-0.910599
617,-0.988144
616.5,-0.730492
616,-0.669939
615.5,-0.651969
615,-0.172539
614.5,-0.986925
614,-0.828903
613.5,-0.657164
613,-0.956645
612.5,-0.876754
612,-0.983716
611.5,-0.885014
611,-0.614097
610.5,-0.764838
610,-0.23985
609.5,-0.881069
609,-0.975676
608.5,-0.783961
608,-0.788457
607.5,-0.8316
607,-0.852437
606.5,-0.980716
606,-0.86372
605.5,-0.953151
605,-0.712744
604.5,-0.835719
604,-0.870624
603.5,-0.832273
603,-0.503773
602.5,-0.586459
602,-0.964178
601.5,-0.476865
601,-0.942563
600.5,-0.850279
600,-0.854189
599.5,-0.945557
599,-0.806849
598.5,-0.899012
598,-0.906901
597.5,-0.493331
597,-0.64728
596.5,-0.964205
596,-0.485016
595.5,-0.637341
595,-0.811538
594.5,-0.897238
594,-0.970175
593.5,-0.884554
593,-0.998054
592.5,1.19816e-07
592,-0.821531
591.5,-0.855662
591,-0.890399
590.5,-0.766765
590,-0.989951
589.5,-0.952457
589,-0.96085
588.5,-0.571344
588,-0.97354
587.5,-0.809098
587,-0.788616
586.5,-0.983443
586,-0.62273
585.5,-0.963712
585,-0.94089
584.5,-0.97624
584,-0.919669
583.5,-0.766843
583,-0.960473
582.5,-0.724952
582,-0.734668
581.5,-0.975082
581,-0.709809
580.5,-0.649894
580,-0.94486
579.5,-0.971491
579,-0.710225
578.5,-0.753785
578,-0.991896
577.5,-0.891504
577,-0.828498
576.5,-0.983219
576,-0.983759
575.5,-0.772865
575,-0.908581
574.5,-0.921933
574,-0.959115
573.5,-0.975529
573,-0.297138
572.5,-0.943312
572,-0.848348
571.5,-0.58929
571,-0.954198
570.5,-0.576134
570,-0.948162
569.5,-0.919112
569,-0.924761
568.5,-0.766004
568,-0.993389
567.5,-0.986971
567,-0.911303
566.5,-0.987464
566,-0.817138
565.5,-0.681151
565,-0.733077
564.5,-0.916367
564,-0.854226
563.5,-0.82278
563,-0.894768
562.5,-0.495525
562,-0.626754
561.5,-0.232518
561,-0.965195
560.5,-0.15055
560,-0.837941
559.5,-0.989734
559,-0.955071
558.5,-0.795424
558,-0.968179
557.5,-0.968913
557,-0.981555
556.5,-0.435934
556,-0.990897
555.5,-0.980324
555,-0.307953
554.5,-0.614667
554,-0.22163
553.5,-0.968466
553,-0.951934
552.5,-0.670573
552,-0.970594
551.5,-0.677602
551,-0.507381
550.5,-0.96849
550,-0.955385
549.5,-0.465124
549,-0.768538
548.5,-0.935803
548,-0.346013
547.5,-0.98663
547,-0.86434
546.5,-0.941381
546,-0.0573691
545.5,-0.645264
545,-0.875141
544.5,-0.745403
544,-0.962072
543.5,-0.856246
543,-0.758226
542.5,-0.485712
542,-0.992201
541.5,-0.57079
541,-0.985859
540.5,-0.563848
540,-0.980576
539.5,-0.693878
539,-0.998505
538.5,-0.987646
538,-0.90465
537.5,-0.98059
537,-0.981787
536.5,-0.601031
536,-0.667525
535.5,-0.989371
535,-0.90258
534.5,-0.872411
534,-0.978749
533.5,-0.974803
533,-0.943415
532.5,-0.924608
532,-0.907469
531.5,-0.780635
531,-0.970303
530.5,-0.949566
530,-0.893833
529.5,-0.44
529,-0.509897
528.5,-0.955277
528,-0.797372
527.5,-0.700264
527,-0.977333
526.5,-0.933301
526,-0.985117
525.5,-0.852349
525,-0.995462
524.5,-0.782332
524,-0.983922
523.5,-0.991626
523,-0.908254
522.5,-0.852977
522,-0.520176
521.5,-0.965448
521,-0.995497
520.5,-0.611947
520,-0.976149
519.5,-0.963066
519,-0.727566
518.5,-0.857765
518,-0.780847
517.5,-0.85214
517,-0.833302
516.5,-0.991277
516,-0.990393
515.5,-0.912567
515,-0.528146
514.5,-0.997634
514,-0.366737
513.5,-0.891267
513,-0.959445
512.5,-0.958049
512,-0.932274
511.5,-0.75134
511,-0.445643
510.5,-0.846644
510,-0.698315
509.5,-0.780431
509,-0.903673
508.5,-0.856036
508,-0.976515
507.5,-0.925321
507,-0.972709
506.5,-0.905577
506,-0.64566
505.5,-0.944827
505,-0.989735
504.5,-0.994859
504,-0.630524
503.5,-0.944132
503,-0.506347
502.5,-0.888779
502,-0.65295
501.5,-0.0799348
501,-0.765595
500.5,-0.969017
500,-0.999593
499.5,-0.925198
499,-2.45754e-05
498.5,-0.995007
498,-0.983536
497.5,-0.991538
497,-0.869001
496.5,-0.133105
496,-0.628294
495.5,-0.872434
495,-0.425831
494.5,-0.905167
494,-0.936505
493.5,-0.647344
493,-0.981146
492.5,-0.722764
492,-0.883667
491.5,-0.725239
491,-0.971661
490.5,-0.634572
490,-0.974861
489.5,-0.948564
489,-0.979652
488.5,-0.917391
488,-0.97337
487.5,-0.967793
487,-0.996607
486.5,-0.955413
486,-0.781751
485.5,-0.202598
485,-0.589149
484.5,-0.974267
484,-0.0969424
483.5,-0.758338
483,-0.810796
482.5,-0.931368
482,-0.829999
481.5,-0.120399
481,-0.973141
480.5,-0.873316
480,-0.231925
479.5,-0.703602
479,-0.901086
478.5,-0.648299
478,-0.406526
477.5,-0.436461
477,-0.891089
476.5,-0.947484
476,0.000123587
475.5,-0.406701
475,-0.787046
474.5,-0.645279
474,-0.989615
473.5,-0.862014
473,-0.671456
472.5,-0.725744
472,-0.887954
471.5,-0.953959
471,-0.447103
470.5,-0.818264
470,-0.875387
469.5,-0.956094
469,-0.901188
468.5,-0.778052
468,-0.968841
467.5,-0.554145
467,-0.727135
466.5,-0.873438
466,-0.820087
465.5,-0.991505
465,-0.750915
464.5,-0.571814
464,-0.855194
463.5,-0.953973
463,-0.938404
462.5,-0.975785
462,-0.30765
461.5,-0.997875
461,-0.899159
460.5,-0.968542
460,-0.954364
459.5,-0.338633
459,-0.625006
458.5,-0.467285
458,-0.653324
457.5,-0.839374
457,-0.894168
456.5,-0.893043
456,-0.893076
455.5,-0.995667
455,-0.519058
454.5,-0.994635
454,-0.0966678
453.5,-0.977275
453,-0.645023
452.5,-0.94522
452,-0.624268
451.5,-0.995518
451,-0.321071
450.5,-0.973364
450,-0.471601
449.5,-0.753868
449,-0.890417
448.5,-0.570148
448,-0.862289
447.5,-0.988748
447,-0.374571
446.5,-0.884498
446,-0.986303
445.5,-0.941788
445,-0.919474
444.5,-0.980532
444,-0.830752
443.5,-0.942007
443,-0.885831
442.5,-0.837938
442,-0.817894
441.5,-0.757257
441,-0.97731
440.5,-0.933101
440,-0.970391
439.5,-0.88719
439,-0.277954
438.5,-0.594832
438,-0.459036
437.5,-0.184145
437,-0.87598
436.5,-0.873966
436,-0.754736
435.5,-0.878951
435,-0.634195
434.5,-0.944337
434,-0.91113
433.5,-0.975628
433,-0.972068
432.5,-0.954412
432,-0.467782
431.5,-0.911076
431,-0.997115
430.5,-0.934333
430,-0.973165
429.5,-0.82907
429,-0.561954
428.5,-0.988156
428,-0.995433
427.5,-0.960761
427,-0.846453
426.5,-0.659129
426,-0.365801
425.5,-0.545192
425,-0.835858
424.5,-0.0156423
424,-0.978832
423.5,-0.99552
423,-0.982622
422.5,-0.548983
422,-0.989535
421.5,-0.982396
421,-0.990744
420.5,-0.997297
420,-0.784658
419.5,-0.993478
419,-0.964787
418.5,-0.946107
418,-0.880409
417.5,-0.718329
417,-0.99264
416.5,-0.59137
416,-0.91836
415.5,-0.923503
415,-0.966255
414.5,-0.852869
414,-0.14585
413.5,-0.801525
413,-0.76069
412.5,-0.957161
412,-0.98576
411.5,-0.952605
411,-0.715742
410.5,-0.900624
410,-0.829845
409.5,-0.971448
409,-0.964466
408.5,-0.978547
408,-0.988763
407.5,-0.931999
407,-0.988734
406.5,-0.868513
406,-0.211446
405.5,-0.938555
405,-0.928676
404.5,-0.936894
404,-0.991227
403.5,-0.271275
403,-0.428503
402.5,-0.962311
402,-0.976739
401.5,-0.844771
401,-0.907314
400.5,-0.985875
400,-0.860817
399.5,-0.990315
399,-0.98742
398.5,-0.813326
398,-0.671124
397.5,-0.678362
397,-0.983026
396.5,-0.108259
396,-0.410612
395.5,-0.927195
395,-0.943646
394.5,-0.810785
394,-0.901735
393.5,-0.772027
393,-0.968953
392.5,-0.902602
392,-0.978933
391.5,-0.970831
391,-0.722771
390.5,-0.927132
390,-0.965753
389.5,-0.15813
389,-0.742468
388.5,-0.890943
388,-0.87487
387.5,-0.559593
387,-0.53882
386.5,-0.678113
386,-0.403144
385.5,-0.905534
385,-0.84493
384.5,-0.963249
384,-0.979403
383.5,-0.985752
383,-0.758138
382.5,-0.985005
382,-0.83076
381.5,-0.893937
381,-0.88492
380.5,-0.962632
380,-0.768418
379.5,-0.839566
379,-0.816197
378.5,-0.906671
378,-0.746942
377.5,-0.34894
377,-0.946453
376.5,-0.445525
376,-0.980231
375.5,-0.814012
375,-0.958302
374.5,-0.948119
374,-0.848634
373.5,-0.973006
373,-0.861626
372.5,-0.747401
372,-0.988676
371.5,-0.893624
371,-0.810641
370.5,-0.729267
370,-0.615829
369.5,-0.610616
369,-0.960075
368.5,-0.967789
368,-0.959029
367.5,-0.889426
367,-0.406578
366.5,-0.983273
366,-0.908448
365.5,-0.0543733
365,-0.842323
364.5,-0.893102
364,-0.973913
363.5,-0.994754
363,-0.437134
362.5,-0.861142
362,-0.881434
361.5,-0.992382
361,-0.687876
360.5,-0.912742
360,-0.672758
359.5,-0.816414
359,-0.790207
358.5,-0.936506
358,-0.940635
357.5,-0.993617
357,-0.917511
356.5,-0.58761
356,-0.362586
355.5,-0.896078
355,-0.826438
354.5,-0.994795
354,-0.735623
353.5,-0.729305
353,-0.550506
352.5,-0.469032
352,-0.0141466
351.5,-0.967945
351,-0.325546
350.5,-0.678832
350,-0.865346
349.5,-0.997028
349,-0.977758
348.5,-0.984597
348,-0.971066
347.5,-0.948792
347,-0.824012
346.5,-0.863894
346,-0.947761
345.5,-0.905152
345,-0.843806
344.5,-0.99652
344,-0.885434
343.5,-0.938334
343,-0.903508
342.5,-0.921216
342,-0.791909
341.5,-0.739466
341,-0.915676
340.5,-0.810257
340,-0.802836
339.5,-0.794532
339,-0.777928
338.5,-0.897638
338,-0.763752
337.5,-0.828021
337,-0.931916
336.5,-0.411986
336,-0.856569
335.5,-0.990366
335,-0.960926
334.5,-0.950965
334,-0.785206
333.5,-0.981146
333,-0.969398
332.5,-0.739814
332,-0.970828
331.5,-0.999321
331,-0.922987
330.5,-0.953345
330,-0.809911
329.5,-0.932094
329,-0.456481
328.5,-0.980366
328,-0.801449
327.5,-0.788621
327,-0.881829
326.5,-0.92669
326,-0.856794
325.5,-0.396795
325,-0.8932
324.5,-0.955878
324,-0.438686
323.5,-0.94838
323,-0.946097
322.5,-0.970506
322,-0.85365
321.5,-0.797892
321,-0.955401
320.5,-0.978551
320,-0.803347
319.5,-0.968239
319,-0.682091
318.5,-0.981953
318,-0.878195
317.5,-0.989172
317,-0.843393
316.5,-0.866492
316,-0.740651
315.5,-0.966081
315,-0.892747
314.5,-0.911663
314,-0.43016
313.5,-0.316784
313,-0.618154
312.5,-0.887532
312,-0.492357
311.5,-0.595313
311,-0.724544
310.5,-0.666506
310,-0.947104
309.5,-0.982987
309,-0.950199
308.5,-0.461969
308,-0.986501
307.5,-0.96072
307,-0.18893
306.5,-0.779924
306,-0.97712
305.5,-0.823601
305,-0.766153
304.5,-0.762392
304,-0.856421
303.5,-0.969866
303,-0.940033
302.5,-0.98282
302,-0.879962
301.5,-0.934295
301,-0.945775
300.5,-0.989061
300,-0.965465
299.5,-0.989454
299,-0.976023
298.5,-0.778168
298,-0.614206
297.5,-0.877944
297,-0.900116
296.5,-0.95616
296,-0.996562
295.5,-0.94326
295,-0.952335
294.5,-0.951537
294,-0.953542
293.5,-0.93741
293,-0.961847
292.5,-0.786134
292,-0.332384
291.5,-0.55129
291,-0.987991
290.5,-0.608489
290,-0.641928
289.5,-0.967532
289,-0.923942
288.5,-0.99562
288,-0.67017
287.5,-0.928332
287,-0.92518
286.5,-0.998103
286,-0.962971
285.5,-0.957073
285,-0.986075
284.5,-0.934451
284,-0.975706
283.5,-0.30002
283,-0.862392
282.5,-4.51064e-05
282,-0.796026
281.5,-0.900682
281,-0.930643
280.5,-0.98961
280,-0.578742
279.5,-0.988592
279,-0.82711
278.5,-0.953515
278,-0.938692
277.5,-0.954484
277,-0.735466
276.5,-0.800778
276,-0.83285
275.5,-0.799762
275,-0.759395
274.5,-0.980337
274,-0.957502
273.5,-0.0865322
273,-0.990337
272.5,-0.746752
272,-0.990869
271.5,-0.843446
271,-0.996427
270.5,-0.349517
270,-0.395232
269.5,-0.753707
269,-0.69216
268.5,-0.890353
268,-0.950871
267.5,-0.687344
267,-0.868934
266.5,-0.791611
266,-0.958876
265.5,-0.993849
265,-0.414722
264.5,-0.997084
264,-0.610919
263.5,-0.942933
263,-0.51527
262.5,-0.957855
262,-0.911813
261.5,-0.970282
261,-0.649593
260.5,-0.499392
260,-0.999411
259.5,-0.234972
259,-0.327643
258.5,-0.865332
258,-0.804433
257.5,-0.940267
257,-0.917526
256.5,-0.742924
256,-0.993297
255.5,-0.997327
255,-0.934586
254.5,-0.218932
254,-0.819047
253.5,-0.744881
253,-0.653448
252.5,-0.999463
252,-0.892837
251.5,-0.708551
251,-0.98914
250.5,-0.954235
250,-0.719435
249.5,-0.90875
249,-0.820257
248.5,-0.941155
248,-0.328481
247.5,-0.899378
247,-0.974321
246.5,-0.939863
246,-0.84491
245.5,-0.899003
245,-0.393135
244.5,-0.848258
244,-0.890379
243.5,-0.878289
243,-0.892535
242.5,-0.80666
242,-0.881908
241.5,-0.836655
241,-0.975629
240.5,-0.170413
240,-0.852159
239.5,-0.629449
239,-0.990673
238.5,-0.853142
238,-0.559033
237.5,-0.800603
237,-0.819269
236.5,-0.735164
236,-0.858142
235.5,-0.992595
235,-0.456316
234.5,-0.840632
234,-0.998152
233.5,-0.443807
233,-0.700068
232.5,-0.934636
232,-0.978321
231.5,-0.940825
231,-0.88667
230.5,-0.753501
230,-0.9529
229.5,-0.636195
229,-0.992073
228.5,-0.854395
228,-0.86509
227.5,-0.730338
227,-0.756784
226.5,-0.990824
226,-0.939057
225.5,-0.67102
225,-0.659
224.5,-0.827887
224,-0.707099
223.5,-0.223958
223,-0.999875
222.5,-0.878587
222,-0.937808
221.5,-0.955162
221,-0.735199
220.5,-0.996685
220,-0.99987
219.5,-0.827816
219,-0.994001
218.5,-0.677124
218,-0.992513
217.5,-0.958316
217,-0.957963
216.5,-0.95681
216,-0.990318
215.5,-0.814466
215,-0.946251
214.5,-0.80079
214,-0.778566
213.5,-0.910564
213,-0.907899
212.5,-0.987973
212,-0.51116
211.5,-0.890654
211,-0.700692
210.5,-0.924723
210,-0.636239
209.5,-0.988024
209,-0.557933
208.5,-0.96886
208,-0.986597
207.5,-0.828809
207,-0.968987
206.5,-0.994296
206,-0.960584
205.5,-0.975158
205,-0.93628
204.5,-0.965368
204,-0.888647
203.5,-0.563216
203,-0.57402
202.5,-0.978936
202,-0.819736
201.5,-0.970032
201,-0.595892
200.5,1.72651e-09
200,-5.0797e-12
199.5,-4.66885e-12
199,-8.64798e-12
198.5,-0.995238
198,-0.995334
197.5,-0.925825
197,-0.846691
196.5,-0.961956
196,-0.511737
195.5,-0.895142
195,-0.977521
194.5,-0.951071
194,-0.874247
193.5,-0.983905
193,-0.966826
192.5,-0.949858
192,-0.877682
191.5,-0.987033
191,-0.768652
190.5,-0.999431
190,-0.591743
189.5,-0.616396
189,-0.898987
188.5,-0.334752
188,-0.786293
187.5,-0.811447
187,-0.688541
186.5,-0.542737
186,-0.44882
185.5,-0.996409
185,-0.987854
184.5,-0.704013
184,-0.699233
183.5,-0.894619
183,-0.666851
182.5,-0.787927
182,-0.993604
181.5,-0.995622
181,-0.794683
180.5,-0.994829
180,-0.638223
179.5,-0.603593
179,-0.852299
178.5,-0.998794
178,-0.305386
177.5,-0.785995
177,-0.89684
176.5,-0.952805
176,-0.942387
175.5,-0.979612
175,-0.982675
174.5,-0.992886
174,-0.705683
173.5,-0.278108
173,-0.861341
172.5,-0.535514
172,-0.96557
171.5,-0.890918
171,-0.931578
170.5,-0.976005
170,-0.773243
169.5,-0.914855
169,-7.67411e-05
168.5,-0.533631
168,-0.856881
167.5,-0.891918
167,-0.865576
166.5,-0.65414
166,-0.940213
165.5,-0.925788
165,-0.982352
164.5,-0.805548
164,-0.880247
163.5,-0.994863
163,-0.718749
162.5,-0.756136
162,-0.829391
161.5,-0.955012
161,-0.931118
160.5,-0.925964
160,-0.753914
159.5,-0.0948877
159,-0.657684
158.5,-0.759166
158,-0.758837
157.5,-0.963387
157,-0.952025
156.5,-0.991794
156,-4.90085e-12
155.5,-5.41827e-08
155,-0.313691
154.5,-0.911356
154,-0.538079
153.5,3.55545e-32
153,-6.39372e-12
152.5,-3.97238e-07
152,-0.96716
151.5,-0.620462
151,-0.964179
150.5,-0.341108
150,-0.621261
149.5,-0.0236219
149,-0.976783
148.5,-0.902692
148,-0.920767
147.5,-0.324263
147,-0.987719
146.5,-0.61604
146,-0.978999
145.5,-0.880128
145,-0.861222
144.5,-0.86553
144,-0.983097
143.5,-0.836807
143,-0.979095
142.5,-0.801436
142,-0.972045
141.5,-0.718954
141,-0.637507
140.5,-0.87964
140,-0.721029
139.5,-0.983015
139,-0.994003
138.5,-0.950018
138,-0.68017
137.5,-0.880016
137,-0.978818
