temperature,value
904.5,0
904,0
903.5,0
903,0
902.5,0
902,-0
901.5,-0
901,0
900.5,-0
900,-0
899.5,-0
899,-0
898.5,-0
898,-0
897.5,-0
897,0
896.5,0
896,0
895.5,-0
895,0
894.5,0
894,-0
893.5,-0
893,0
892.5,0
892,0
891.5,0
891,-0
890.5,0
890,-0
889.5,-0
889,-0
888.5,0
888,-0
887.5,-0
887,-0
886.5,-0
886,0
885.5,0
885,0
884.5,0
884,-0
883.5,-0
883,-0
882.5,0
882,0
881.5,0
881,-0
880.5,-0
880,-0
879.5,-0
879,-0
878.5,-0
878,-0
877.5,-0
877,-0
876.5,0
876,0
875.5,0
875,0
874.5,-0
874,-0
873.5,0
873,0
872.5,-0
872,-0
871.5,0
871,-0
870.5,0
870,0
869.5,-0
869,-0
868.5,-0
868,0
867.5,-0
867,0
866.5,-0
866,-0
865.5,0
865,-0
864.5,-0
864,0
863.5,0
863,-0
862.5,-0
862,0
861.5,-0
861,0
860.5,0
860,-0
859.5,0
859,0
858.5,-0
858,0
857.5,-0
857,-0
856.5,-0
856,-0
855.5,-0
855,0
854.5,-0
854,-0
853.5,-0
853,-0
852.5,-0
852,0
851.5,-0
851,-0
850.5,-0
850,-0
849.5,-0
849,0
848.5,-0
848,0
847.5,0
847,0
846.5,0
846,0
845.5,-0
845,-0
844.5,-0
844,0
843.5,-0
843,-0
842.5,-0
842,0
841.5,-0
841,0
840.5,0
840,-0
839.5,0
839,0
838.5,-0
838,0
837.5,0
837,-0
836.5,-0
836,0
835.5,-0
835,-0
834.5,-0
834,-0
833.5,-0
833,0
832.5,0
832,0
831.5,-0
831,0
830.5,0
830,-0
829.5,-0
829,0
828.5,-0
828,-0
827.5,0
827,0
826.5,-0
826,0
825.5,-0
825,0
824.5,0
824,0
823.5,-0
823,0
822.5,0
822,0
821.5,-0
821,-0
820.5,0
820,0
819.5,-0
819,0
818.5,-0
818,0
817.5,0
817,-0
816.5,0
816,0
815.5,-0
815,0
814.5,0
814,-0
813.5,0
813,-0
812.5,0
812,-0
811.5,-0
811,-0
810.5,0
810,0
809.5,-0
809,-0
808.5,-0
808,0
807.5,-0
807,0
806.5,0
806,-0
805.5,0
805,-0
804.5,-0
804,0
803.5,-0
803,-0
802.5,-0
802,-0
801.5,-0
801,-0
800.5,0
800,-0
799.5,-0
799,-0
798.5,0
798,-0
797.5,-0
797,-0
796.5,-0
796,-0
795.5,-0
795,-0
794.5,0
794,-0
793.5,-0
793,0
792.5,0
792,-0
791.5,-0
791,-0
790.5,-0
790,0
789.5,0
789,-0
788.5,0
788,0
787.5,0
787,0
786.5,0
786,-0
785.5,0
785,-0
784.5,0
784,0
783.5,0
783,0
782.5,0
782,0
781.5,-0
781,0
780.5,-0
780,-0
779.5,0
779,0
778.5,-0
778,-0
777.5,0
777,0
776.5,0
776,-0
775.5,0
775,-0
774.5,0
774,0
773.5,0
773,-0
772.5,-0
772,0
771.5,0
771,-0
770.5,-0
770,-0
769.5,-0
769,-0
768.5,0
768,-0
767.5,-0
767,0
766.5,-0
766,0
765.5,-0
765,0
764.5,0
764,-0
763.5,-0
763,0
762.5,-0
762,-0
761.5,-0
761,0
760.5,-0
760,-0
759.5,0
759,-0
758.5,0
758,0
757.5,-0
757,0
756.5,0
756,-0
755.5,0
755,0
754.5,-0
754,0
753.5,-0
753,-0
752.5,0
752,-0
751.5,0
751,-0
750.5,0
750,0
749.5,-0
749,0
748.5,-0
748,0
747.5,0
747,-0
746.5,0
746,-0
745.5,0
745,0
744.5,0
744,-0
743.5,0
743,-0
742.5,-0
742,-0
741.5,-0
741,-0
740.5,0
740,-0
739.5,0
739,-0
738.5,0
738,-0
737.5,-0
737,-0
736.5,0
736,0
735.5,-0
735,-0
734.5,-0
734,0
733.5,0
733,-0
732.5,0
732,0
731.5,0
731,0
730.5,-0
730,0
729.5,0
729,0
728.5,0
728,-0
727.5,-0
727,0
726.5,0
726,0
725.5,-0
725,-0
724.5,-0
724,0
723.5,-0
723,-0
722.5,-0
722,0
721.5,0
721,0
720.5,0
720,-0
719.5,0
719,0
718.5,0
718,0
717.5,0
717,-0
716.5,0
716,-0
715.5,-0
715,0
714.5,-0
714,0
713.5,0
713,-0
712.5,0
712,-0
711.5,-0
711,0
710.5,-0
710,-0
709.5,-0
709,0
708.5,0
708,-0
707.5,0
707,-0
706.5,-0
706,-0
705.5,-0
705,-0
704.5,-0
704,-0
703.5,-0
703,0
702.5,0
702,0
701.5,-0
701,0
700.5,0
700,-0
699.5,0
699,0
698.5,0
698,-0
697.5,-0
697,-0
696.5,-0
696,0
695.5,-0
695,0
694.5,-0
694,0
693.5,0
693,0
692.5,0
692,0
691.5,-0
691,0
690.5,-0
690,0
689.5,0
689,0
688.5,-0
688,0
687.5,0
687,0
686.5,-0
686,0
685.5,-0
685,-0
684.5,-0
684,0
683.5,0
683,-0
682.5,0
682,-0
681.5,0
681,0
680.5,0
680,0
679.5,-0
679,-0
678.5,0
678,0
677.5,-0
677,0
676.5,0
676,-0
675.5,-0
675,0
674.5,-0
674,-0
673.5,-0
673,-0
672.5,-0
672,-0
671.5,-0
671,-0
670.5,-0
670,0
669.5,0
669,-0
668.5,0
668,-0
667.5,-0
667,0
666.5,0
666,0
665.5,-0
665,0
664.5,0
664,0
663.5,0
663,0
662.5,0
662,0
661.5,0
661,0
660.5,-0
660,-0
659.5,0
659,0
658.5,-0
658,0
657.5,-0
657,-0
656.5,0
656,0
655.5,0
655,-0
654.5,0
654,-0
653.5,-0
653,-0
652.5,-0
652,0
651.5,0
651,0
650.5,0
650,0
649.5,0
649,-0
648.5,0
648,0
647.5,-0
647,0
646.5,0
646,0
645.5,-0
645,0
644.5,-0
644,0
643.5,-0
643,0
642.5,0
642,-0
641.5,-0
641,-0
640.5,0
640,-0
639.5,0
639,0
638.5,-0
638,-0
637.5,0
637,0
636.5,-0
636,-0
635.5,0
635,-0
634.5,-0
634,0
633.5,-0
633,0
632.5,0
632,-0
631.5,0
631,0
630.5,-0
630,0
629.5,0
629,0
628.5,-0
628,-0
627.5,0
627,0
626.5,0
626,0
625.5,0
625,0
624.5,0
624,-0
623.5,0
623,0
622.5,-0
622,0
621.5,0
621,-0
620.5,0
620,-0
619.5,0
619,-0
618.5,0
618,0
617.5,-0
617,-0
616.5,-0
616,-0
615.5,0
615,-0
614.5,-0
614,0
613.5,-0
613,0
612.5,0
612,0
611.5,0
611,-0
610.5,-0
610,-0
609.5,0
609,0
608.5,0
608,-0
607.5,0
607,0
606.5,0
606,-0
605.5,0
605,-0
604.5,-0
604,0
603.5,-0
603,0
602.5,-0
602,0
601.5,0
601,0
600.5,-0
600,-0
599.5,0
599,0
598.5,-0
598,-0
597.5,0
597,0
596.5,0
596,0
595.5,0
595,0
594.5,-0
594,0
593.5,-0
593,-0
592.5,-0
592,-0
591.5,-0
591,0
590.5,-0
590,-0
589.5,-0
589,0
588.5,0
588,-0
587.5,-0
587,0
586.5,0
586,0
585.5,0
585,-0
584.5,0
584,0
583.5,0
583,0
582.5,-0
582,0
581.5,-0
581,-0
580.5,0
580,0
579.5,-0
579,0
578.5,0
578,-0
577.5,-0
577,-0
576.5,-0
576,-0
575.5,0
575,0
574.5,-0
574,0
573.5,0
573,-0
572.5,0
572,-0
571.5,-0
571,-0
570.5,-0
570,0
569.5,-0
569,0
568.5,-0
568,-0
567.5,-0
567,-0
566.5,0
566,-0
565.5,-0
565,0
564.5,-0
564,0
563.5,0
563,-0
562.5,0
562,0
561.5,-0
561,-0
560.5,0
560,-0
559.5,-0
559,-0
558.5,0
558,0
557.5,0
557,-0
556.5,0
556,-0
555.5,0
555,0
554.5,-0
554,-0
553.5,0
553,0
552.5,-0
552,-0
551.5,0
551,-0
550.5,0
550,-0
549.5,-0
549,-0
548.5,-0
548,0
547.5,0
547,-0
546.5,0
546,-0
545.5,-0
545,-0
544.5,0
544,-0
543.5,-0
543,-0
542.5,0
542,-0
541.5,0
541,0
540.5,-0
540,-0
539.5,0
539,-0
538.5,-0
538,0
537.5,-0
537,0
536.5,-0
536,0
535.5,0
535,-0
534.5,0
534,0
533.5,0
533,0
532.5,0
532,0
531.5,-0
531,-0
530.5,0
530,0
529.5,-0
529,0
528.5,-0
528,-0
527.5,0
527,-0
526.5,-0
526,-0
525.5,-0
525,-0
524.5,0
524,-0
523.5,0
523,0
522.5,-0
522,0
521.5,0
521,0
520.5,-0
520,-0
519.5,-0
519,0
518.5,-0
518,0
517.5,0
517,0
516.5,-0
516,0
515.5,0
515,-0
514.5,0
514,-0
513.5,0
513,-0
512.5,0
512,-0
511.5,0
511,0
510.5,-0
510,0
509.5,0
509,-0
508.5,-0
508,-0
507.5,-0
507,0
506.5,-0
506,-0
505.5,0
505,-0
504.5,0
504,-0
503.5,0
503,0
502.5,-0
502,0
501.5,-0
501,0
500.5,0
500,0
499.5,-0
499,-0
498.5,-0
498,-0
497.5,-0
497,-0
496.5,0
496,0
495.5,0
495,-0
494.5,-0
494,0
493.5,-0
493,-0
492.5,-0
492,-0
491.5,0
491,-0
490.5,0
490,0
489.5,0
489,-0
488.5,0
488,0
487.5,0
487,0
486.5,-0
486,0
485.5,0
485,-0
484.5,0
484,-0
483.5,-0
483,0
482.5,0
482,0
481.5,0
481,-0
480.5,-0
480,0
479.5,0
479,-0
478.5,0
478,-0
477.5,0
477,-0
476.5,0
476,0
475.5,0
475,-0
474.5,0
474,-0
473.5,0
473,0
472.5,0
472,0
471.5,0
471,0
470.5,-0
470,0
469.5,0
469,0
468.5,-0
468,0
467.5,-0
467,-0
466.5,0
466,-0
465.5,0
465,-0
464.5,-0
464,-0
463.5,0
463,0
462.5,0
462,-0
461.5,-0
461,0
460.5,-0
460,-0
459.5,0
459,0
458.5,0
458,0
457.5,-0
457,-0
456.5,0
456,-0
455.5,0
455,0
454.5,0
454,-0
453.5,0
453,-0
452.5,-0
452,-0
451.5,-0
451,-0
450.5,-0
450,-0
449.5,-0
449,0
448.5,-0
448,0
447.5,0
447,-0
446.5,-0
446,-0
445.5,-0
445,-0
444.5,-0
444,0
443.5,0
443,-0
442.5,-0
442,0
441.5,-0
441,-0
440.5,0
440,0
439.5,-0
439,-0
438.5,-0
438,0
437.5,-0
437,-0
436.5,0
436,0
435.5,0
435,-0
434.5,-0
434,-0
433.5,-0
433,-0
432.5,0
432,0
431.5,-0
431,-0
430.5,0
430,0
429.5,0
429,-0
428.5,0
428,-0
427.5,0
427,-0
426.5,0
426,-0
425.5,0
425,0
424.5,-0
424,-0
423.5,0
423,-0
422.5,-0
422,0
421.5,-0
421,0
420.5,0
420,0
419.5,0
419,-0
418.5,0
418,0
417.5,0
417,0
416.5,-0
416,0
415.5,-0
415,-0
414.5,0
414,-6.56953e-110
413.5,-1.1992e-56
413,-2.41046e-56
412.5,9.18595e-54
412,1.84675e-30
411.5,-2.53039e-13
411,-5.23315e-12
410.5,-5.3995e-13
410,-1.93678e-12
409.5,-3.00577e-12
409,-0.115584
408.5,-0.328176
408,-0.993551
407.5,-0.952138
407,-0.857279
406.5,-0.994916
406,-0.955887
405.5,-0.835633
405,-0.921006
404.5,-0.787879
404,-0.695461
403.5,-0.691891
403,-0.989336
402.5,-0.53142
402,-0.995507
401.5,-0.271323
401,-0.619705
400.5,-0.998306
400,-0.904212
399.5,-0.998369
399,-0.158937
398.5,-0.942027
398,-0.935195
397.5,-0.741484
397,-0.855614
396.5,-0.677378
396,-0.776161
395.5,-0.715448
395,-0.762718
394.5,-0.834926
394,-0.988203
393.5,-0.981702
393,-0.967334
392.5,-0.864552
392,-0.998695
391.5,-0.801785
391,-0.870828
390.5,-0.584644
390,-0.972151
389.5,-0.914918
389,-0.266836
388.5,-0.997835
388,-0.951818
387.5,-0.96897
387,-0.96466
386.5,-0.988104
386,-0.520083
385.5,-0.73204
385,-0.969069
384.5,-0.929762
384,-0.456293
383.5,-0.959923
383,-0.66265
382.5,-0.709793
382,-0.681043
381.5,-0.534446
381,-0.912576
380.5,-0.312432
380,-0.898279
379.5,-0.864336
379,-0.989631
378.5,-0.934581
378,-0.963346
377.5,-0.833412
377,-0.93435
376.5,-0.889216
376,-0.254919
375.5,-0.307587
375,-0.693899
374.5,-0.538203
374,-0.655139
373.5,-0.741814
373,-0.983741
372.5,-0.964561
372,-0.863895
371.5,-0.990375
371,-0.996149
370.5,-7.90427e-05
370,-0.880613
369.5,-0.993409
369,-0.992731
368.5,-0.981772
368,-0.998876
367.5,-0.597263
367,-0.886982
366.5,-0.768468
366,-0.83755
365.5,-0.635864
365,-0.956141
364.5,-0.98626
364,-0.865252
363.5,-0.948817
363,-0.962584
362.5,-0.901318
362,-0.808502
361.5,-0.226549
361,-0.961152
360.5,-0.916883
360,-0.815243
359.5,-0.726279
359,-0.995778
358.5,-0.990794
358,-0.484028
357.5,-0.555364
357,-0.962722
356.5,-0.29373
356,-0.988239
355.5,-0.954573
355,-0.675724
354.5,-0.982795
354,-0.298408
353.5,-0.40473
353,-0.926608
352.5,-0.780707
352,-0.921501
351.5,-0.927224
351,-0.882131
350.5,-0.812398
350,-0.891909
349.5,-0.795921
349,-0.848607
348.5,-0.575299
348,-0.950155
347.5,-0.0291688
347,-2.15459e-06
346.5,-0.364317
346,-0.726933
345.5,-0.966945
345,-0.957519
344.5,-0.619587
344,-0.851054
343.5,-0.78099
343,-0.6517
342.5,-0.90152
342,-0.925782
341.5,-0.991514
341,-0.921565
340.5,-0.87204
340,-0.770189
339.5,-0.901593
339,-0.723077
338.5,-0.211024
338,-0.974423
337.5,-0.975677
337,-0.849834
336.5,-0.803079
336,-0.930593
335.5,-0.965446
335,-0.974566
334.5,-0.934351
334,-0.99495
333.5,-0.546375
333,-0.476288
332.5,-0.605943
332,-0.706739
331.5,-0.926354
331,-0.987113
330.5,-0.996478
330,-0.405304
329.5,-0.961329
329,-0.780293
328.5,-0.771101
328,-0.937369
327.5,-0.987151
327,-0.995881
326.5,-0.247578
326,-0.994443
325.5,-0.836566
325,-0.872219
324.5,-0.833054
324,-0.953665
323.5,-0.97697
323,-0.978054
322.5,-0.879824
322,-0.980021
321.5,-0.987816
321,-0.92656
320.5,-0.992912
320,-0.897659
319.5,-0.979844
319,-0.74447
318.5,-0.997534
318,-0.836848
317.5,-0.739973
317,-0.960152
316.5,-0.94325
316,-0.641803
315.5,-0.851769
315,-0.993796
314.5,-0.964049
314,-0.988781
313.5,-0.95223
313,-0.756313
312.5,-0.74531
312,-0.300319
311.5,-0.399442
311,-0.407782
310.5,-0.167265
310,-0.697564
309.5,-0.93879
309,-0.944794
308.5,-0.820267
308,-0.558938
307.5,-0.793029
307,-0.906867
306.5,-0.577375
306,-0.957897
305.5,-0.996364
305,-0.683149
304.5,-0.706909
304,-0.800951
303.5,-0.821728
303,-0.963782
302.5,-0.987158
302,-0.859202
301.5,-0.962767
301,-0.665258
300.5,-0.994816
300,-0.997555
299.5,-0.969171
299,-0.865679
298.5,-0.643336
298,-0.0333528
297.5,-0.946381
297,-0.980267
296.5,-0.993374
296,-0.480669
295.5,-0.750329
295,-0.856823
294.5,-0.927794
294,-0.97461
293.5,-0.757858
293,-0.600428
292.5,-0.655192
292,-0.678302
291.5,-0.979498
291,-0.791307
290.5,-0.961043
290,-0.834963
289.5,-0.684063
289,-0.995887
288.5,-0.869479
288,-0.760027
287.5,-0.919003
287,-0.827848
286.5,-0.94311
286,-0.929688
285.5,-0.904181
285,-0.895204
284.5,-0.818487
284,-0.763588
283.5,-0.995894
283,-0.629735
282.5,-0.807504
282,-0.907123
281.5,-0.906232
281,-0.998378
280.5,-0.912202
280,-0.988477
279.5,-0.991154
279,-0.604465
278.5,-0.995675
278,-0.310731
277.5,-0.943054
277,-0.664354
276.5,-0.511003
276,-0.892375
275.5,-0.987076
275,-0.966074
274.5,-0.866576
274,-0.96866
273.5,-0.60794
273,-0.975502
272.5,-0.961749
272,-0.613629
271.5,-0.883281
271,-0.465319
270.5,-0.0443822
270,-0.421378
269.5,-0.602649
269,-0.903639
268.5,-0.998605
268,-0.813785
267.5,-0.993579
267,-0.800594
266.5,-0.375134
266,-0.988714
265.5,-0.611766
265,-0.465775
264.5,-0.989145
264,-0.266199
263.5,-0.974761
263,-0.997981
262.5,-0.593929
262,-0.819351
261.5,-0.482891
261,-0.145507
260.5,-0.967279
260,-0.792746
259.5,-0.87887
259,-0.896862
258.5,-0.853485
258,-0.759991
257.5,-0.875633
257,-0.898283
256.5,-0.993839
256,-0.981483
255.5,-0.887128
255,-0.829752
254.5,-0.670251
254,-0.992634
253.5,-0.998502
253,-0.991708
252.5,-0.839418
252,-0.977884
251.5,-0.879319
251,-0.922074
250.5,-0.868377
250,-0.543689
249.5,-0.775251
249,-0.999025
248.5,-0.841469
248,-0.915538
247.5,-0.572075
247,-0.973913
246.5,-0.998947
246,-0.986003
245.5,-0.997482
245,-0.990356
244.5,-0.566098
244,-0.968532
243.5,-0.996147
243,-0.119496
242.5,-0.998087
242,-0.988026
241.5,-0.699479
241,-0.992789
240.5,-0.996899
240,-0.247064
239.5,-0.982128
239,-0.999559
238.5,-0.973689
238,-0.992581
237.5,-0.892971
237,-0.446911
236.5,-0.568797
236,-0.278914
235.5,-0.947817
235,-0.839526
234.5,-0.987826
234,-0.925259
233.5,-0.742227
233,-0.131081
232.5,0.000167274
232,-0.851031
231.5,-0.50414
231,-0.85163
230.5,-0.537153
230,-0.469018
229.5,-0.817091
229,-0.362677
228.5,-0.974136
228,-0.920218
227.5,-0.975194
227,-0.764448
226.5,-0.800273
226,-0.962686
225.5,-0.70187
225,-0.913908
224.5,-0.980629
224,-0.805193
223.5,-0.972333
223,-0.744581
222.5,-0.641632
222,-0.924125
221.5,-0.672548
221,-0.710027
220.5,-0.9976
220,-0.740785
219.5,-0.867074
219,-0.750726
218.5,-0.686654
218,-0.825374
217.5,-0.840628
217,-0.706538
216.5,-0.998231
216,-0.9644
215.5,-0.8905
215,-0.945058
214.5,-0.817932
214,-0.988589
213.5,-0.940941
213,-0.782794
212.5,-0.981533
212,-0.660926
211.5,-0.717826
211,-0.485884
210.5,-0.925174
210,-0.823522
209.5,-0.423437
209,-0.903273
208.5,-0.868672
208,-0.999941
207.5,-0.727488
207,-0.790384
206.5,-0.873503
206,-0.563858
205.5,-0.932495
205,-0.415431
204.5,-0.99487
204,-0.991838
203.5,-0.996082
203,-0.679408
202.5,-0.719987
202,-0.541562
201.5,-0.938868
201,-0.87221
200.5,-0.560045
200,-0.875889
199.5,-0.918389
199,-0.985095
198.5,-0.815818
198,-0.114219
197.5,-0.952593
197,-0.832336
196.5,-0.714677
196,-0.156116
195.5,-0.799877
195,-0.98792
194.5,-0.15689
194,-0.869318
193.5,-0.959217
193,-0.959436
192.5,-0.787586
192,-0.940907
191.5,-0.696766
191,-0.953771
190.5,-0.240024
190,-0.210167
189.5,-0.983847
189,-0.836768
188.5,-0.997253
188,-0.98386
187.5,-0.654697
187,-0.655036
186.5,-0.996986
186,8.68819e-10
185.5,-0.110605
185,-0.946002
184.5,-0.912903
184,-0.998641
183.5,-0.897827
183,-0.491678
182.5,-0.630827
182,-0.988987
181.5,-0.662091
181,-0.824036
180.5,-0.947349
180,-0.693256
179.5,-0.375558
179,-0.980536
178.5,-0.868721
178,-0.884557
177.5,-0.992708
177,-0.655623
176.5,-0.930183
176,-0.943276
175.5,-0.856147
175,-0.964227
174.5,-0.540272
174,-0.757822
173.5,-0.718062
173,-0.823654
172.5,-0.736354
172,-0.944586
171.5,-0.931165
171,-0.907443
170.5,-0.970896
170,-0.954886
169.5,-0.975855
169,-0.999487
168.5,-0.74646
168,-0.562768
167.5,-0.959892
167,-0.843088
166.5,-0.704147
166,-0.724387
165.5,-0.733148
165,-0.873261
164.5,-0.820571
164,-0.992491
163.5,-0.828322
163,-0.445437
162.5,-0.986597
162,-0.993254
161.5,-0.85898
161,-0.991319
160.5,-0.811026
160,-0.961242
159.5,-0.782599
159,-0.975225
158.5,-0.673455
158,-0.819646
157.5,-0.711622
157,-0.938223
156.5,-0.839763
156,-0.869565
155.5,-0.457694
155,-0.878119
154.5,-0.794761
154,-0.978348
153.5,-0.776274
153,-0.881029
152.5,-0.646507
152,-0.766901
151.5,-0.906008
151,-0.983464
150.5,-0.957334
150,-0.51995
149.5,-0.966748
149,-0.792711
148.5,-0.993421
148,-0.421099
147.5,-0.607249
147,-0.982951
146.5,-0.980679
146,-0.891223
145.5,-0.976128
145,-0.374696
144.5,-0.941915
144,-0.446129
143.5,-0.599114
143,-0.249815
142.5,-0.701315
142,-0.996338
141.5,-0.966059
141,-0.958146
140.5,-0.833592
140,-0.773808
139.5,-0.977767
139,-0.995018
138.5,-0.822529
138,-0.804802
137.5,-0.975428
137,-0.743059
136.5,-0.792884
136,-0.798074
135.5,-0.97546
135,-0.74714
134.5,-0.70226
134,-0.913673
133.5,-0.992629
133,-0.511981
132.5,-0.864986
132,-0.839146
131.5,-0.937935
131,-0.480533
130.5,-0.57206
130,-0.751732
129.5,-0.913636
129,-0.994954
128.5,-0.581132
128,-0.458555
127.5,-0.966802
127,-0.666023
126.5,-0.886008
126,-0.57097
125.5,-0.588099
125,-0.794271
124.5,-0.944898
124,-0.685796
123.5,-0.995906
123,-0.981011
122.5,-0.481908
122,-0.97875
121.5,-0.97101
121,-0.964812
120.5,-0.741632
120,-0.480861
119.5,-0.960729
119,-0.937181
118.5,-0.864092
118,-0.6369
117.5,-0.668469
117,-0.583496
116.5,-0.533979
116,-0.549438
115.5,-0.881896
115,-0.967408
114.5,-0.941691
114,-0.966507
113.5,-0.784741
113,-0.688085
112.5,-0.991786
112,-0.918257
111.5,-0.453477
111,-0.708236
110.5,-0.999255
110,-0.936364
109.5,-0.0763106
109,-0.990934
108.5,-0.515702
108,-0.657505
107.5,-0.864587
107,-0.490049
106.5,-0.789823
106,-0.964815
105.5,-0.529134
105,-0.975288
104.5,-0.653958
104,-0.253159
103.5,-0.656655
103,-0.93598
102.5,-0.631222
102,-0.782206
101.5,-0.804631
101,-0.78675
100.5,-0.813777
100,-0.991196
99.5,-0.989684
99,-0.347578
98.5,-0.99501
98,-0.995967
97.5,-0.74801
97,-0.491197
96.5,-0.87171
96,-0.927572
95.5,-0.600933
95,-0.0184516
94.5,-0.988442
94,-0.46249
93.5,-0.628314
93,-0.509124
92.5,-0.951511
92,-0.999132
91.5,-0.999398
91,-0.808344
90.5,-0.706026
90,-0.927197
89.5,-0.545207
89,-0.890467
88.5,-0.811231
88,-0.970677
87.5,-0.956017
87,-0.996688
86.5,-0.976282
86,-0.708232
85.5,-0.936196
85,-0.826351
84.5,-0.853828
84,-0.117004
83.5,-0.598135
83,-0.438771
82.5,-0.854361
82,-0.917656
81.5,-0.806266
81,-0.715582
80.5,-0.718482
80,-0.945699
79.5,-0.99502
79,-0.901167
78.5,-0.962567
78,-0.981705
77.5,-0.926665
77,-0.984144
76.5,-0.998226
76,-0.98697
75.5,-0.892821
75,-0.914929
74.5,-0.784475
74,-0.851053
73.5,-0.993287
73,-0.98494
72.5,-0.93716
72,-0.741425
71.5,-0.982644
71,-0.988706
70.5,-0.618665
70,-0.287217
69.5,-0.997774
69,-0.749761
68.5,-0.543026
68,-0.923076
67.5,-0.919129
67,-0.91742
66.5,-0.908856
66,-0.823439
65.5,-0.983547
65,-0.810441
64.5,-0.98611
64,-0.993318
63.5,-0.864238
63,-0.668154
62.5,-0.743227
62,-0.411891
61.5,-0.988825
61,-0.622038
60.5,-0.995107
60,-0.572426
59.5,-0.655072
59,-0.991732
58.5,-0.954707
58,-0.965562
57.5,-0.886836
57,-0.888852
56.5,-0.942105
56,-0.926673
55.5,-0.888762
55,-0.65522
54.5,-0.554162
54,-0.569386
53.5,-0.728843
53,-0.732124
52.5,-0.468003
52,-0.954053
51.5,-0.842501
51,-0.993526
50.5,-0.836229
50,-0.84875
49.5,-0.59046
49,-0.990413
48.5,-0.957188
48,-0.985796
47.5,-0.986587
47,-0.90324
46.5,-0.980509
46,-0.169075
45.5,-0.483844
45,-0.866666
44.5,-0.542095
44,-0.989049
43.5,-0.636448
43,-0.565769
42.5,-0.970315
42,-0.837907
41.5,-0.614996
41,-0.982014
40.5,-0.997485
40,-0.823127
39.5,-0.775097
39,-0.228701
38.5,-0.973139
38,-0.94726
37.5,-0.854526
37,-0.953276
36.5,-0.961895
36,-0.975435
35.5,-0.600971
35,-0.983498
34.5,-0.83089
34,-0.920196
33.5,-0.742241
33,-0.850139
32.5,-0.919527
32,-0.718575
31.5,-0.863699
31,-0.721474
30.5,-0.836855
30,-0.577259
29.5,-0.901789
29,-0.301114
28.5,-0.998347
28,-0.986109
27.5,-0.934876
27,-0.511973
26.5,-0.338732
26,-0.759632
25.5,-0.127725
25,-0.819446
24.5,-0.813435
24,-0.706827
23.5,-0.473631
23,-0.961943
22.5,-0.941437
22,-1.95121e-12
21.5,-7.34208e-06
21,-0.565831
20.5,-0.941948
20,-0.51046
19.5,-0.258238
19,-0.952421
18.5,-0.638663
18,-0.968971
17.5,-0.952304
17,-0.92367
16.5,-0.976691
16,-0.882837
15.5,-0.771723
15,-0.808828
14.5,-0.934682
14,-0.738309
13.5,-0.845491
13,-0.869267
12.5,-0.928613
12,-0.876097
11.5,-0.82798
11,-0.980174
10.5,-0.717692
10,-0.652659
9.5,-0.756054
9,-0.992681
8.5,-0.997136
8,-0.906427
7.5,-0.918374
7,-0.994137
6.5,-0.991914
6,-0.888599
5.5,-0.806402
5,-0.687752
4.5,-0.969954
4,-0.951026
3.5,-0.849347
3,-0.871622
2.5,-0.948973
2,-0.96577
1.5,-0.74735
1,-0.961749
0.5,-0.905367
